name,user_score,critics,users,rating,rating_top,playtime,achievements_count,ratings_count,suggestions_count,game_series_count,reviews_count,added_status_yet,added_status_owned,added_status_beaten,added_status_toplay,added_status_dropped,added_status_playing,released_year,released_month,released_day,updated_year,updated_month,updated_day,is_in_top_100_publisher,is_in_top_100_developer,genery,platform,publisher,developer
WE ARE DOOMED,6.1,9,21,2.09,1,1,36,34,281,0,34,21,227,1,0,14,0,2015,4,14,2019,9,17,0,0,Action,PC,Vertex Pop,Vertex Pop
Tom Clancy's Ghost Recon Advanced Warfighter 2,5.2,12,12,3.52,4,1,0,29,595,0,29,16,274,24,7,15,0,2007,3,6,2020,12,2,1,0,Action,Xbox One,Ubisoft Entertainment,Ubisoft
Harry Potter and the Order of the Phoenix,5.6,17,53,3.41,4,18,41,119,664,9,119,11,108,133,10,38,3,2007,6,25,2020,9,15,1,0,Action Adventure,Classic Macintosh,Electronic Arts,Electronic Arts
MX vs. ATV Alive,6.8,41,13,2.49,3,0,91,35,483,0,35,6,213,6,0,18,0,2011,5,10,2019,9,17,1,0,Driving,Xbox 360,THQ,THQ Nordic
Friday the 13th: The Game,6.2,23,234,3.11,3,9,105,176,503,0,177,40,639,26,16,107,14,2017,5,25,2019,9,17,0,0,Horror,PC,Gun Media,GUN MEDIA HOLDINGS
WRC 3: FIA World Rally Championship,7.6,10,29,3.5,4,0,97,8,431,0,8,0,28,5,1,2,1,2012,10,12,2019,8,2,0,1,Driving,Xbox 360,PQube,Milestone
Shaun White Skateboarding,6.5,26,8,3.83,4,0,33,6,529,0,6,0,33,3,2,6,1,2010,10,24,2019,7,24,1,1,Sports,Xbox 360,Ubisoft Entertainment,Ubisoft Montreal
The Lord of the Rings: Conquest,7.0,9,7,3.06,3,7,93,66,1034,0,67,9,196,50,7,33,2,2009,1,13,2019,12,9,1,0,Action Adventure,Nintendo DS,Electronic Arts,Electronic Arts
Loki,6.0,21,43,2.75,3,1,0,12,582,0,12,3,100,7,4,4,0,2007,10,5,2019,9,17,1,1,Role-Playing,PC,Focus Home Interactive,Cyanide Studio
Medieval Moves: Deadmund's Quest,6.5,41,17,0.0,0,0,0,0,700,0,0,1,4,0,0,0,0,2011,11,15,2019,9,12,1,0,Action Adventure,PlayStation 3,Sony Computer Entertainment,Sony Interactive Entertainment
Ninety-Nine Nights,6.6,66,63,3.64,4,0,10,22,458,1,22,5,156,21,2,9,2,2006,4,20,2020,1,17,0,0,Action,Xbox 360,Microsoft Game Studios,Q Entertainment
Future Tactics: The Uprising,6.1,25,7,0.0,0,0,0,1,393,0,1,0,2,0,1,1,0,2004,5,10,2019,8,28,0,0,Strategy,Xbox,Crave Entertainment,Warthog
The Sinking City,7.7,22,59,3.26,3,0,58,130,252,0,131,66,137,53,216,43,10,2019,6,25,2020,5,11,0,1,Action Adventure,PC,Frogwares,Frogwares
Yu-Gi-Oh! Reshef of Destruction,7.4,12,16,0.0,0,0,0,1,0,0,1,0,2,0,0,0,0,2004,6,29,2020,10,6,1,1,Miscellaneous,Game Boy Advance,Konami,Konami Digital Entertainment
Beam Breakers,7.0,11,5,0.0,0,0,0,0,448,0,0,0,1,0,1,0,0,2002,11,1,2019,1,9,0,0,Driving,PC,JoWooD Productions,Similis
Disney's Aladdin in Nasira's Revenge,7.0,11,17,3.57,4,0,0,21,363,0,21,3,5,14,4,13,0,2000,12,1,2019,8,28,0,0,Action,PlayStation,Sony Computer Entertainment,Argonaut Software
Skully,7.4,13,5,0.0,0,0,33,0,441,0,0,1,10,0,1,0,0,2020,8,4,2020,12,16,0,0,Action,Nintendo Switch,Modus Games,Finish Line Games
Into the Stars,3.1,17,13,0.0,0,3,17,3,528,0,3,2,62,1,0,3,0,2016,3,3,2019,9,17,1,0,Action Adventure,PC,Iceberg Interactive,Fugitive Games
Neopets: The Darkest Faerie,8.5,18,33,0.0,0,0,0,1,0,0,2,0,1,2,1,0,0,2005,11,16,2019,11,30,1,0,Adventure,PlayStation,Sony Computer Entertainment,Idol Minds
Hellbound,6.7,21,17,0.0,1,1,0,5,344,0,5,2,34,0,6,7,0,2020,8,4,2020,7,27,0,0,Action,PC,Saibot Studios,Saibot Studios
Raging Justice,6.0,10,6,0.0,5,5,150,3,195,0,5,0,26,2,4,0,0,2018,5,8,2019,8,28,0,0,Action,PC,Team17 Digital,Team17 Digital
Destiny 2: Warmind,3.7,8,50,3.58,4,0,0,38,623,0,38,0,8,35,12,5,1,2018,5,8,2020,4,18,0,1,Action,PC,Activision Blizzard,Activision
Filthy Lucre,6.4,8,7,0.0,0,2,31,1,551,0,1,0,13,0,1,0,0,2016,9,7,2019,8,28,0,0,Action,PC,Fabrik Games,Fabrik Games
Redux: Dark Matters,5.5,7,4,0.0,0,2,0,0,437,0,0,0,43,0,0,0,0,2014,1,27,2019,8,28,0,0,Shooter,PC,Signo & Arte,KTX Software
Captain America: Super Soldier,7.5,34,49,3.6,4,7,51,10,619,0,10,4,43,10,2,4,0,2011,7,14,2020,9,1,1,0,Action,Xbox 360,SEGA,Next Level Games
Blood Bowl,5.0,28,20,2.57,4,25,31,7,390,4,7,1,27,3,0,6,0,2009,6,25,2019,10,22,0,0,Sports,iOS,Focus Home Interactive,Focus Home Interactive
Shadow Ops: Red Mercury,6.1,45,14,3.38,3,1,0,8,342,0,8,2,102,8,1,1,2,2004,9,16,2020,5,29,0,0,Action,PC,Retroism,Zombie Studios
Cities XL 2012,5.6,18,97,0.0,0,3,0,4,457,0,4,3,75,3,0,4,0,2011,10,20,2020,6,11,1,0,Strategy,PC,Focus Home Interactive,Focus Home Interactive
Downward Spiral: Horus Station,4.8,10,9,0.0,0,1,15,1,263,0,1,1,3,0,0,0,0,2018,5,31,2019,8,28,0,0,Adventure,PC,3rd Eye Studios,3rd Eye Studios Oy
Frogger,5.3,17,8,3.38,4,0,12,13,101,0,13,2,141,4,0,6,0,2010,1,5,2019,9,17,1,0,Action,Xbox 360,Konami,Digital Eclipse
Shaun White Skateboarding,5.3,34,7,3.83,4,0,33,6,529,0,6,0,33,3,2,6,1,2010,10,24,2019,7,24,1,1,Sports,Xbox 360,Ubisoft Entertainment,Ubisoft Montreal
Infini,8.2,10,9,0.0,0,0,16,1,342,0,1,0,1,0,1,0,0,2020,7,3,2020,12,16,0,0,Adventure,Nintendo Switch,Nakana.io,Barnaque
Dead by Daylight,3.1,10,41,3.47,4,7,436,523,568,0,527,113,2152,67,32,261,108,2016,6,14,2019,11,19,0,0,Action Adventure,PC,Koch Media,Behaviour Interactive
Atomic Ninjas,6.6,8,7,2.09,1,0,20,11,210,0,11,8,69,0,0,3,0,2013,10,2,2019,9,17,0,0,Action,PlayStation 3,Grip Games,Grip Games
Speed Kings,8.9,13,7,0.0,0,0,0,0,0,0,0,0,2,0,1,0,0,2003,5,23,2019,8,28,0,0,Driving,Xbox,Acclaim Entertainment,Climax Group
CSI: Crime Scene Investigation,6.8,19,21,3.57,4,0,0,7,404,0,7,3,2,7,3,2,1,2003,4,1,2019,7,20,1,0,Adventure,PC,Ubisoft Entertainment,369 Interactive
AirForce Delta Storm,7.4,21,8,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,2001,11,15,2019,9,12,1,0,Simulation,Xbox,Konami,Konami Digital Entertainment
Green Lantern: Rise of the Manhunters,6.6,12,22,2.33,3,14,41,6,531,0,6,1,19,8,1,0,0,2011,6,7,2020,8,23,1,0,Action Adventure,Xbox 360,Warner Bros. Interactive,Double Helix Games
Mafia II: Joe's Adventures,6.9,8,49,0.0,0,0,0,2,175,0,2,0,1,1,2,1,0,2010,11,23,2020,5,4,1,0,Action Adventure,PlayStation 3,2K Games,2K Czech
Bee Simulator,6.3,11,18,0.0,0,1,64,1,523,0,1,0,12,0,3,2,0,2019,11,12,2019,11,19,0,0,Simulation,PC,Bigben Interactive,Varsav Game Studios
The Walking Dead Onslaught,5.3,12,4,0.0,0,6,50,0,270,0,0,0,10,0,2,0,0,2020,9,29,2020,10,17,0,0,Action Adventure,PC,Survios,Survios
Star Wars: Lethal Alliance,6.8,31,10,0.0,0,0,0,2,0,0,2,0,1,0,1,2,0,2006,12,7,2019,1,9,1,1,Action Adventure,Nintendo DS,Ubisoft Entertainment,Ubisoft Montreal
Midway Arcade Origins,7.5,11,6,0.0,0,0,63,4,328,0,4,1,33,1,0,3,0,2012,11,6,2019,7,24,1,0,Miscellaneous,PlayStation 3,Warner Bros. Interactive,Backbone Entertainment
Scooby-Doo! Unmasked,8.4,18,19,0.0,0,0,0,4,13,0,4,0,3,7,2,1,0,2005,9,12,2019,8,28,1,0,Action,Xbox,THQ,Behaviour Interactive
TMNT,5.9,19,9,3.18,3,0,59,71,524,0,72,4,155,79,3,20,1,2007,3,13,2020,5,15,0,1,Action,Xbox 360,Ubisoft Entertainment,Ubisoft
Pac-Man World 3,7.8,9,9,2.33,3,0,0,9,415,28,9,4,4,5,1,4,0,2005,11,15,2019,8,28,0,0,Action,PC,Electronic Arts,NAMCO
Ninja Blade,6.2,11,56,3.4,3,2,50,67,522,0,67,11,207,56,8,24,0,2009,1,29,2019,9,17,0,1,Action Adventure,PC,FromSoftware,FromSoftware
Mini Ninjas,7.1,10,7,3.45,4,1,71,139,483,0,139,89,1567,87,10,63,7,2009,9,8,2019,10,22,1,0,Action Adventure,PC,Square Enix,Feral Interactive
Over the Hedge,8.1,21,9,3.57,4,0,0,21,348,0,21,0,10,24,2,7,1,2006,5,5,2020,6,27,1,0,Action,PC,Activision Blizzard,Activision
Island Time VR,5.3,9,6,0.0,0,0,0,0,147,0,0,0,2,0,0,0,0,2018,4,3,2019,8,28,0,0,Action Adventure,PC,Project Flight School,Flight School Studio
The Dark Eye: Demonicon,6.5,12,71,0.0,0,27,0,3,665,0,3,0,5,0,1,0,0,2013,10,25,2019,1,9,1,0,Role-Playing,PlayStation 3,Kalypso Media,Noumena Studios
Unchained Blades,7.5,8,15,0.0,0,0,0,1,282,0,1,1,1,0,1,0,0,2011,7,14,2019,8,2,1,0,Role-Playing,PSP,XSEED Games,XSEED JKS
Dead to Rights: Retribution,6.9,64,40,3.64,4,0,39,11,484,0,11,4,45,12,2,1,0,2010,4,23,2020,1,24,1,0,Action,Xbox 360,Bandai Namco Entertainment,Volatile Games
F1 2015,3.9,13,84,2.67,3,5,136,208,415,0,208,186,2563,29,3,86,2,2015,7,9,2019,9,17,0,1,Racing,Linux,Feral Interactive,Feral Interactive
Whirl Tour,7.2,10,5,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,2002,11,12,2019,8,28,1,0,Sports,GameCube,Vivendi Games,Papaya Studio
Illbleed,8.5,10,24,0.0,4,0,0,5,391,0,5,1,1,3,5,1,1,2001,3,29,2019,9,12,0,0,Action Adventure,Dreamcast,AIA,Crazy Games
BANG! Gunship Elite,8.0,7,4,0.0,0,0,0,1,410,0,1,0,3,1,2,0,0,2000,7,1,2020,10,21,0,0,Simulation,PC,Red Storm Entertainment,Red Storm
Jump Force,4.9,16,90,2.39,3,4,126,110,598,0,110,12,424,17,36,70,12,2019,2,15,2020,7,27,1,0,Action Adventure,PC,Bandai Namco Entertainment,BANDAI NAMCO Entertainment America
Fahrenheit: Indigo Prophecy Remastered,7.6,9,190,4.18,5,4,17,350,492,0,351,126,1426,296,46,48,15,2015,1,28,2019,10,22,0,0,Action,macOS,Aspyr,Aspyr Media
Wanted: Weapons of Fate,7.0,56,30,3.27,4,6,50,59,1175,0,60,4,119,62,4,8,1,2009,3,24,2020,4,30,1,0,Action,Xbox 360,Warner Bros. Interactive,Warner Bros. Interactive
Lost Planet 3,6.1,17,228,3.14,3,4,129,119,621,2,120,77,1182,75,17,43,7,2013,8,26,2019,9,17,1,0,Action,PC,Capcom,Capcom U.S.A
Jeremy McGrath's Offroad,7.2,9,6,0.0,0,0,12,1,333,0,1,0,6,2,0,0,0,2012,1,25,2019,9,8,0,0,Driving,PlayStation 3,Reverb Communications,2XL Games
The Crew,5.3,60,642,3.32,3,17,145,302,530,1,304,69,956,130,17,165,18,2014,12,1,2020,5,14,1,0,GT / Street,Xbox 360,Ubisoft Entertainment,Ubisoft Reflections
E.Y.E: Divine Cybermancy,6.8,22,175,3.0,3,5,100,139,585,0,141,58,1203,23,13,74,2,2011,7,29,2019,9,17,0,0,Role-Playing,PC,Streum On Studio,Streum On Studio
Disney's Kim Possible: Kimmunicator,8.0,14,5,0.0,0,0,0,3,61,0,3,1,1,2,1,1,0,2005,11,9,2019,8,9,0,0,Action,Nintendo DS,Buena Vista Interactive,Artificial Mind and Movement
Sacred Citadel,5.4,15,68,2.81,3,1,87,98,573,0,99,70,1256,30,4,36,0,2013,3,19,2019,9,17,1,0,Action,PC,Deep Silver,Deep Silver
Desperate Housewives: The Game,6.5,14,19,0.0,0,0,0,2,366,0,2,0,2,2,1,0,1,2017,6,28,2019,10,22,0,0,Simulation,iOS,Buena Vista Games,Liquid Entertainment
.hack//G.U. vol. 2//Reminisce,8.3,21,25,0.0,0,0,0,2,535,0,2,1,1,2,1,1,0,2006,9,28,2019,9,12,1,1,Role-Playing,PlayStation 2,Bandai Namco Entertainment,CyberConnect2 Co.
Detective Gallo,5.8,10,9,3.67,3,3,51,6,154,0,6,2,20,4,2,2,1,2018,5,29,2019,10,22,0,0,Adventure,iOS,Adventure Productions,MixedBag
Earthfall,4.7,16,7,3.23,4,3,211,21,600,0,22,11,143,6,11,4,2,2018,7,13,2019,9,17,0,0,Action,PC,Holospark,Holospark
Destiny 2: Curse of Osiris,1.7,9,181,3.14,4,0,0,37,560,0,37,1,3,35,4,4,0,2017,12,5,2020,3,30,1,0,Action,PC,Activision Blizzard,High Moon Studios
Has-Been Heroes,6.5,7,11,3.0,4,4,106,11,341,0,11,2,122,3,3,7,0,2017,3,27,2020,9,14,0,0,Strategy,Nintendo Switch,GameTrust Games,Frozenbyte
Armikrog,7.0,8,9,3.1,3,2,36,52,425,0,52,12,284,26,9,12,0,2015,9,29,2020,11,30,0,0,Adventure,Linux,Versus Evil,Versus Evil
Batman: Arkham Knight - A Matter of Family,6.9,9,56,0.0,0,0,0,3,81,0,3,0,0,3,0,0,0,2015,7,14,2020,4,18,1,0,Action Adventure,Xbox One,Warner Bros. Interactive,Rocksteady Studios
SimCity: Cities of Tomorrow Expansion Pack,3.8,15,109,0.0,5,0,0,5,515,0,5,0,4,4,0,1,0,2013,11,12,2019,2,9,1,1,Modern,macOS,Electronic Arts,Maxis
Emergency 2012,5.7,9,13,0.0,0,8,0,1,635,0,1,0,5,1,0,0,0,2010,10,29,2019,11,8,0,0,Action,PC,Deep Silver,Quadriga Games
Surf's Up,6.2,15,10,3.12,3,0,29,8,356,0,8,0,32,6,0,5,0,2007,5,22,2019,9,12,0,0,Sports,Wii,Ubisoft Entertainment,Ubisoft Montreal
Prince of Qin,7.4,15,12,0.0,0,0,0,1,630,0,1,0,1,0,4,1,0,2002,8,20,2019,1,9,1,0,Role-Playing,PC,Strategy First,Object Software
Rune: Halls of Valhalla,7.1,11,15,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,2001,1,1,2019,1,9,0,0,Action,PC,Gathering of Developers,Westlake Interactive
Gauntlet: Seven Sorrows,8.2,36,5,3.12,4,0,0,8,641,0,8,1,2,6,5,1,0,2005,12,13,2019,10,9,1,0,Role-Playing,PlayStation 2,Midway Games,Midway Games
Ar tonelico Qoga: Knell of Ar Ciel,7.8,27,74,0.0,0,0,0,2,474,0,2,0,1,1,0,2,0,2011,3,15,2020,10,11,1,1,Role-Playing,PlayStation 3,NIS America,Gust
The Dwarves,6.2,17,55,3.13,3,2,102,37,683,0,38,81,616,10,4,18,3,2016,11,30,2019,9,17,0,0,Role-Playing,Linux,THQ Nordic,THQ Nordic
Vietcong 2,6.0,29,42,2.5,3,0,0,8,535,0,8,2,7,5,2,1,0,2005,10,25,2019,1,9,1,0,Action,PC,2K Games,Illusion Softworks
StarDrive,6.8,26,384,3.4,3,3,0,10,446,0,10,7,244,1,0,6,0,2013,4,26,2019,9,17,1,0,Strategy,PC,Iceberg Interactive,Zero Sum Games
Create,5.1,23,7,0.0,0,0,80,3,500,0,3,1,27,1,0,2,0,2010,11,16,2019,7,24,1,0,Miscellaneous,PC,Electronic Arts,Electronic Arts Bright Light
Perception,6.4,11,13,3.59,4,1,165,17,390,0,17,20,126,11,5,6,1,2017,5,30,2019,9,17,0,0,Adventure,PC,Feardemic,The Deep End Games
Signal Ops,7.2,9,6,0.0,0,2,48,3,456,0,3,3,55,0,0,2,0,2013,3,27,2019,8,28,0,0,Strategy,PC,Space Bullet Dynamics,Space Bullet Dynamics
Venetica,6.7,17,65,3.27,3,3,96,11,713,0,11,5,81,7,2,4,0,2010,9,3,2019,9,17,0,0,Role-Playing,PC,Evolved Games,Deck13 Interactive
Tour de France 2020,5.2,10,18,0.0,0,0,0,0,129,0,0,0,0,0,0,0,0,2020,6,4,2020,8,27,0,1,Sports,PC,Nacon,Cyanide Studio
Rogue Trooper Redux,7.2,10,6,3.5,4,2,88,18,594,0,18,4,71,6,11,4,1,2017,10,17,2019,9,17,1,0,Action,PC,Rebellion,Rebellion
Ryse: Son of Rome,6.8,27,669,3.59,4,6,157,591,708,0,598,130,2442,424,46,155,22,2013,11,22,2020,5,14,0,0,Action Adventure,PC,Microsoft Studios,Crytek
Spy Fiction,8.0,33,6,0.0,0,0,0,0,487,0,0,1,2,0,7,0,0,2003,12,25,2019,9,12,0,0,Action Adventure,PlayStation 2,SEGA,Access Games
One Must Fall: Battlegrounds,7.1,19,17,0.0,0,0,0,2,454,0,2,0,2,2,1,1,0,2003,12,12,2019,8,24,0,0,Action,PC,Tri Synergy,Diversions Entertainment
Rugby 2004,6.8,13,65,0.0,0,0,0,1,419,0,1,0,2,0,1,1,0,2003,9,1,2019,1,9,1,0,Sports,PC,Electronic Arts,HB Studios
Championship Surfer,8.2,9,5,0.0,0,0,0,0,231,0,0,0,1,0,2,0,0,2000,11,1,2019,8,28,0,0,Sports,PC,Mattel,Krome Studios
Shadow Ops: Red Mercury,5.8,16,13,3.38,3,1,0,8,342,0,8,2,102,8,1,1,2,2004,9,16,2020,5,29,0,0,Action,PC,Retroism,Zombie Studios
GoldenEye: Rogue Agent,6.9,55,23,4.14,5,0,0,7,517,0,7,2,2,5,1,5,0,2004,11,22,2019,8,28,1,0,Action,Xbox,Electronic Arts,Electronic Arts Los Angeles
Deadpool,7.2,27,234,3.75,4,5,234,334,674,0,339,42,1071,306,36,86,9,2013,6,25,2020,6,29,1,0,3D,PC,Activision Blizzard,Activision
PowerUp Heroes,6.9,13,11,0.0,0,0,11,3,540,0,3,0,19,1,0,3,0,2012,12,4,2019,5,17,1,0,Action,Xbox 360,Ubisoft Entertainment,Ubisoft Quebec
Transformers: Revenge of the Fallen,7.7,65,41,2.68,3,2,100,38,400,0,38,3,136,25,1,13,0,2009,6,23,2020,11,2,1,0,Action,Xbox 360,Activision Blizzard,Activision
Bus Driver,7.1,10,35,3.14,3,1,0,28,254,0,29,4,235,9,1,10,1,2007,3,22,2019,9,17,0,0,Simulation,PC,SCS Software,SCS Software
Batman: Arkham Origins Blackgate,6.8,38,128,3.05,3,0,23,66,205,0,66,9,217,29,3,24,2,2013,10,25,2020,1,3,1,0,Action Adventure,PC,Warner Bros. Interactive,Warner Bros. Interactive
Boiling Point: Road to Hell,7.4,21,89,3.41,4,0,0,37,499,1,37,2,12,26,3,9,1,2005,5,19,2020,11,16,1,0,Action,PC,Atari,Deep Shadows
Crimsonland,6.2,11,6,4.1,4,7,107,171,289,0,172,16,729,103,6,29,7,2003,6,11,2019,11,27,0,0,Action,Android,10tons,10tons
Traverser,6.5,14,10,0.0,0,4,20,3,509,0,3,2,49,1,1,0,0,2015,7,9,2019,8,28,0,0,Action Adventure,PC,Adult Swim Games,Gatling Goat Studios
A City Sleeps,6.2,11,5,0.0,0,4,16,3,431,0,3,7,96,1,1,1,0,2014,10,16,2019,9,17,0,0,Action,PC,Harmonix,Harmonix Music Systems
Invincible Tiger: The Legend of Han Tao,7.7,14,7,0.0,0,0,17,0,548,0,0,0,10,1,0,0,0,2009,8,26,2019,1,9,1,0,Action,PlayStation 3,Bandai Namco Entertainment,Blitz Arcade
Tom Clancy's Splinter Cell Double Agent,7.5,12,18,3.83,4,3,0,182,537,6,182,53,580,206,29,41,1,2006,10,17,2020,10,20,1,0,Action Adventure,Xbox One,Ubisoft Entertainment,Ubisoft Montreal
Disney Universe,6.6,11,8,3.0,4,4,81,32,336,0,32,5,217,14,1,15,2,2011,9,26,2019,9,17,1,0,Action Adventure,PC,Disney Interactive,Disney Interactive Studios
F1 2014,4.8,20,69,3.61,4,5,145,18,329,0,18,9,193,11,2,6,0,2014,10,2,2020,10,13,1,1,Driving,PC,Codemasters,Codemasters
Ragnarok Odyssey ACE,6.6,9,17,3.1,4,0,31,10,537,0,10,6,76,0,0,4,3,2013,8,29,2019,9,17,1,0,Role-Playing,PlayStation 3,XSEED Games,XSEED JKS
Spore Hero,7.1,23,38,0.0,0,0,0,2,331,0,2,1,1,2,0,0,0,2009,10,6,2019,9,12,1,0,Action Adventure,Wii,Electronic Arts,Electronic Arts Montreal
Superfrog HD,6.2,13,17,2.25,1,2,12,12,303,0,12,10,368,4,0,6,0,2013,8,6,2019,9,17,1,1,Action,PC,Team17 Digital,Team17 Digital
Violett,7.2,9,26,2.71,3,4,0,7,357,0,7,5,129,2,1,0,1,2013,12,13,2019,9,17,0,0,Adventure,iOS,Forever Entertainment,Forever Entertainment
Rogue Ops,8.5,26,8,0.0,0,0,0,0,297,0,0,0,2,0,2,0,0,2003,10,28,2019,8,28,0,0,Action Adventure,Xbox,KEMCO,Bits Studios
Original War,8.8,9,74,3.9,4,1,22,10,524,0,10,8,263,5,1,1,0,2001,6,14,2020,9,11,0,0,Strategy,PC,Bohemia Interactive,Altar Interactive
18 Wheeler: American Pro Trucker,5.6,11,18,3.71,4,0,0,7,198,0,7,0,1,2,0,5,1,2000,7,26,2019,8,28,0,0,Driving,Dreamcast,SEGA,SEGA
X-Men: Reign of Apocalypse,6.7,10,6,0.0,0,0,0,0,397,0,0,1,2,0,1,0,1,2001,9,25,2019,9,12,1,0,Action,Game Boy Advance,Activision Blizzard,Backbone Entertainment
Flockers,4.5,15,11,0.0,0,3,61,4,561,0,4,6,142,0,0,2,0,2014,5,6,2019,9,17,1,1,Puzzle,iOS,Team17 Digital,Team17 Digital
Test Drive: Ferrari Racing Legends,5.3,21,27,0.0,0,1,0,4,354,3,4,0,59,2,0,4,0,2012,7,3,2020,5,27,0,0,Driving,PC,Evolved Games,Slightly Mad Studios
Need for Speed Payback,3.9,32,260,3.23,3,3,132,382,426,23,389,58,1547,161,44,129,42,2017,11,7,2020,9,10,1,0,Simulation,PC,Electronic Arts,Ghost Games
Secret Agent Clank,6.5,9,20,3.67,4,0,0,15,166,0,15,2,6,15,4,4,0,2008,6,17,2019,12,23,1,0,Action,PSP,Sony Computer Entertainment,Sanzaru Games
Major League Baseball 2K9,4.0,19,6,0.0,0,1,43,0,348,7,0,0,9,0,0,2,0,2009,3,3,2020,5,1,1,0,Sports,Xbox 360,2K Sports,2K China
No Man's Sky,3.3,17,2356,3.63,4,13,82,917,406,0,925,150,3004,143,169,522,217,2016,8,9,2020,4,18,0,0,Action,PC,Hello Games,Hello Games
Asphalt 9: Legends,6.6,8,71,3.33,3,0,0,48,458,8,49,9,18,5,8,38,9,2018,7,25,2020,1,17,0,0,Racing,Nintendo Switch,Gameloft,Gameloft
Delta Force: Black Hawk Down,6.6,37,19,3.61,4,1,0,33,262,8,33,3,131,35,2,16,0,2003,3,24,2020,2,16,0,0,Action,PlayStation 2,Aspyr,Aspyr Media
Kinect Adventures!,6.3,45,118,3.14,4,0,0,22,175,0,22,3,2,11,0,19,0,2010,11,4,2019,9,12,1,0,Miscellaneous,Xbox 360,Microsoft Studios,Good Science Studio
Need for Speed Payback,4.2,59,1200,3.23,3,3,132,382,426,23,389,58,1547,161,44,129,42,2017,11,7,2020,9,10,1,0,Simulation,PC,Electronic Arts,Ghost Games
Evoland,6.7,27,182,3.76,4,3,161,178,375,2,180,38,851,137,8,43,4,2013,4,4,2020,1,13,0,0,Role-Playing,PC,Plug In Digital,Playdigious
Mutant Mudds,4.5,7,11,3.5,5,1,0,6,248,0,6,0,9,4,0,3,0,2012,1,26,2019,10,22,0,0,Action,PC,Atooi,Renegade Kid
Infernal,7.3,34,95,3.43,3,2,9,23,624,0,23,7,54,20,1,3,0,2007,3,1,2020,5,15,0,0,Action,PC,Playlogic Entertainment,Metropolis Software
Muppets Party Cruise,7.4,11,8,0.0,0,0,0,1,0,0,1,0,1,0,1,0,0,2003,11,11,2020,2,3,0,0,Action,PlayStation 2,TDK Mediactive,Mass Media
Robotech: The Macross Saga,6.4,8,5,0.0,0,0,0,0,274,0,0,0,1,0,1,0,0,2002,10,27,2019,9,12,0,0,Action,Game Boy Advance,TDK Mediactive,Lucky Chicken Games
X-Men: Next Dimension,8.6,19,12,0.0,0,0,0,2,0,0,2,0,4,3,4,1,0,2002,10,15,2019,8,28,1,0,Action,Xbox,Activision Blizzard,Paradox Development Studio
Fatal Inertia,4.2,30,19,0.0,0,0,50,3,460,0,3,0,25,1,0,1,0,2007,9,11,2019,7,24,0,0,Driving,Xbox 360,Tecmo Koei America,KOEI Canada
Windward,7.0,11,43,2.73,3,3,31,51,475,0,51,51,704,12,2,21,2,2015,5,11,2019,9,17,0,0,General,Android,Tasharen Entertainment,Tasharen Entertainment
Zombie Apocalypse,7.3,23,14,3.1,3,1,24,20,484,0,20,3,201,14,3,5,0,2009,9,23,2019,10,23,1,1,Action,PlayStation 3,Konami,Konami Digital Entertainment
White Night,7.1,12,17,3.42,3,1,66,19,230,0,19,20,154,5,4,7,1,2015,3,3,2019,10,23,0,0,Action,PC,Activision Blizzard,Activision
Star Wars: The Force Unleashed,5.5,8,24,3.82,4,22,53,287,670,2,290,25,391,309,25,79,0,2008,9,16,2020,8,14,0,0,Action,iOS,Aspyr,Aspyr Media
Kirby Air Ride,8.2,28,114,4.36,4,0,0,25,197,0,25,2,22,22,5,8,2,2003,7,11,2019,9,12,1,1,Driving,GameCube,Nintendo,HAL Laboratory
Playboy: The Mansion,4.8,43,11,3.69,4,26,0,13,451,0,13,1,3,8,3,7,0,2005,1,25,2019,7,13,0,0,Strategy,PC,ARUSH Entertainment,Cyberlore Studios
Sword Coast Legends,5.6,39,244,3.19,4,3,116,27,637,0,27,11,224,7,6,10,2,2015,10,19,2019,10,23,0,0,Role-Playing,Linux,Digital Extremes,Digital Extremes
Velvet Assassin,6.2,29,117,2.83,3,1,45,84,560,0,84,52,894,36,7,33,1,2009,4,28,2019,9,17,0,0,Action,PC,Missing Link Games,Replay Studios
Asterix & Obelix XXL 2,6.9,7,14,4.08,4,3,56,12,520,0,12,6,76,7,8,3,1,2018,11,28,2019,8,28,0,0,Action,PC,Microids,Anuman Interactive
Voodoo Dice,7.4,9,5,0.0,3,0,14,5,360,0,5,2,60,1,0,6,0,2010,5,26,2019,9,17,1,0,Miscellaneous,PC,Ubisoft Entertainment,Ubisoft
Capcom Fighting Evolution,7.2,20,6,0.0,0,0,0,3,370,0,3,0,1,2,2,3,0,2013,9,17,2019,8,2,1,0,Action,PlayStation 3,Sony Computer Entertainment,Capcom Production Studio 2
Star Wars Episode III: Revenge of the Sith,8.0,44,61,3.89,4,0,0,18,306,0,19,2,5,20,2,5,0,2005,5,4,2019,11,18,1,1,Action Adventure,Nintendo DS,LucasArts Entertainment,LucasArts Entertainment
Darkened Skye,7.4,12,7,0.0,0,0,0,0,492,0,0,0,3,0,3,0,0,2002,1,27,2019,8,31,0,0,Action Adventure,PC,Simon & Schuster Interactive,Boston Animation
